Date,Repository,URL,Stars,Tags,Description
2023-03-30,GPT-Prompts,https://github.com/jesselau76/GPT-Prompts,792,🔠 📝,Useful GPT Prompts
2023-03-30,FollowYourPose,https://github.com/mayuelala/FollowYourPose,657,🎥 🚌 2️⃣,"Follow-Your-Pose: This repo is the official implementation of ""Follow-Your-Pose : Pose-Guided Text-to-Video Generation using Pose-Free Videos""   "
2023-03-30,JARVIS,https://github.com/microsoft/JARVIS,21708,"🔠 🖼️ 🎵 🔨 ""Python""","JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
2023-03-30,ChatGDB,https://github.com/pgosar/ChatGDB,871,"🔠 🔨 ""Python""",Harness the power of ChatGPT inside the GDB or LLDB debugger!
2023-03-30,yakGPT,https://github.com/yakGPT/yakGPT,1410,"🔠 🔨 ""TypeScript""","Locally running, hands-free ChatGPT UI"
2023-03-29,LLM-Adapters,https://github.com/AGI-Edgerunners/LLM-Adapters,706,🔠 ⛽ 🚌 2️⃣,LLM-Adapters: An Adapter Family for Parameter-Efficient Fine-Tuning of Large Language Models
2023-03-29,mods,https://github.com/charmbracelet/mods,1486,"🔠 🔨 ""Go""",AI on the command line
2023-03-29,motorhead,https://github.com/getmetal/motorhead,676,"🔠 🔨 ""Rust""",🧠 Motorhead is a memory and information retrieval server for LLMs.
2023-03-29,gpt4free,https://github.com/xtekky/gpt4free,44465,"🔠 🔨 ""Python""",The official gpt4free repository \| various collection of powerful language models
2023-03-29,awesome-instruction-dataset,https://github.com/yaodongC/awesome-instruction-dataset,756,🔠 ⛽,"A collection of open-source dataset to train instruction-following LLMs (ChatGPT,LLaMA,Alpaca)"
2023-03-28,zotero-gpt,https://github.com/MuiseDestiny/zotero-gpt,2401,"🔠 🔨 ""TypeScript""",GPT Meet Zotero.
2023-03-28,ChatGenTitle,https://github.com/WangRongsheng/ChatGenTitle,750,🔠 🚕 2️⃣,🌟 ChatGenTitle：使用百万arXiv论文信息在LLaMA模型上进行微调的论文题目生成模型
2023-03-28,tomesd,https://github.com/dbolya/tomesd,1024,🖼️ 🔌,Speed up Stable Diffusion with this one simple trick!
2023-03-28,ChatFiles,https://github.com/guangzhengli/ChatFiles,2675,"🔠 🔨 ""TypeScript""",Document Chatbot — multiple files. Powered by GPT / Embedding.
2023-03-28,speechgpt,https://github.com/hahahumble/speechgpt,2595,"🔠 🔨 ""TypeScript""",💬 SpeechGPT is a web application that enables you to converse with ChatGPT.
2023-03-28,flux,https://github.com/paradigmxyz/flux,597,"🔠 🔨 ""TypeScript""",Graph-based LLM power tool for exploring many completions in parallel.
2023-03-28,KeepChatGPT,https://github.com/xcanwin/KeepChatGPT,11237,"🔠 🔨 ""JavaScript""",这是一款提高ChatGPT的数据安全能力和效率的插件。并且免费共享大量创新功能，如：自动刷新、保持活跃、数据安全、取消审计、克隆对话、言无不尽、净化首页、展示大屏、展示全屏、拦截跟踪、日新月异等。让我们的AI体验无比安全、顺畅、丝滑、高效、简洁。
2023-03-27,LMFlow,https://github.com/OptimalScale/LMFlow,7152,🔠 ⛽ 🚌 2️⃣ 3️⃣,An Extensible Toolkit for Finetuning and Inference of Large Foundation Models. Large Models for All.
2023-03-27,Retrieval-based-Voice-Conversion-WebUI,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,10706,"🎵 🔨 ""Python""",Voice data <= 10 mins can also be used to train a good VC model!
2023-03-27,databerry,https://github.com/gmpetrov/databerry,2481,"🔠 🔨 ""TypeScript""",The no-code platform for building custom LLM Agents
2023-03-27,chatgpt-tool-hub,https://github.com/goldfishh/chatgpt-tool-hub,720,"🔠 🔨 ""Python""",An open-source chatgpt tool ecosystem where you can combine tools with chatgpt and use natural language to do anything.
2023-03-27,gpt4all,https://github.com/nomic-ai/gpt4all,51565,"🔠 🔨 ""C++""","gpt4all: an ecosystem of open-source chatbots trained on a massive collections of clean assistant data including code, stories and dialogue"
2023-03-26,LlamaChat,https://github.com/alexrozanski/LlamaChat,1208,"🔠 🔨 ""Swift""",Chat with your favourite LLaMA models in a native macOS app
2023-03-26,ChainForge,https://github.com/ianarawjo/ChainForge,1062,"🔠 🔨 ""TypeScript""",An open-source visual programming environment for LLM experimentation and prompt evaluation.
2023-03-26,cheetah,https://github.com/leetcode-mafia/cheetah,3326,"🔠 🔨 ""Swift""",Mac app for crushing remote tech interviews with AI
2023-03-26,visual-openllm,https://github.com/visual-openllm/visual-openllm,1120,"🔠 🖼️ 🔨 ""Python""","something like visual-chatgpt, 文心一言的开源版"
2023-03-25,wenda,https://github.com/wenda-LLM/wenda,5321,"🔠 🔨 ""JavaScript""",闻达：一个LLM调用平台。目标为针对特定环境的高效内容生成，同时考虑个人和中小企业的计算资源局限性，以及知识安全和私密性问题
2023-03-24,alpaca-electron,https://github.com/ItsPi3141/alpaca-electron,1164,"🔠 🔨 ""JavaScript""",The simplest way to run Alpaca (and other LLaMA-based local LLMs) on your own computer
2023-03-24,Alpaca-CoT,https://github.com/PhoebusSi/Alpaca-CoT,2040,🔠 ⛽ 2️⃣,"We unified the interfaces of instruction-tuning data (e.g., CoT data), multiple LLMs and parameter-efficient methods (e.g., lora, p-tuning) together for easy use. Meanwhile, we created a new branch to build a Tabular LLM.（我们分别统一了丰富的IFT数据（如CoT数据，目前仍不断扩充）、多种训练效率方法（如lora，p-tuning）以及多种LLMs，三个层面上的接口，打造方便研究人员上手的LLM-IFT研究平台。同时tabular_llm分支构建了面向表格智能任务的LLM。"
2023-03-24,dolly,https://github.com/databrickslabs/dolly,10560,🔠 ⛽ 🚌 2️⃣ 💰,"Databricks’ Dolly, a large language model trained on the Databricks Machine Learning Platform"
2023-03-24,promptr,https://github.com/ferrislucas/promptr,730,"🔠 🔨 ""JavaScript""",Promptr is a CLI tool that lets you use plain English to instruct GPT3 or GPT4 to make changes to your codebase. 
2023-03-24,h2ogpt,https://github.com/h2oai/h2ogpt,7151,🔠 🚌 2️⃣ 💰,"Private Q&A and summarization of documents+images or chat with local GPT, 100% private, Apache 2.0. Supports LLaMa2, llama.cpp, and more. Demo: https://gpt.h2o.ai/"
2023-03-24,yu-auto-reply,https://github.com/liyupi/yu-auto-reply,771,"🔠 🔨 ""Java""",AI 自动回复工具，支持灵活配置多个平台的监控和回答。目前已支持知识星球自动回复、OpenAI（ChatGPT）自动回答
2023-03-24,azure-openai-proxy,https://github.com/stulzq/azure-openai-proxy,868,"🔠 🔨 ""Go""","Azure OpenAI Service Proxy. Convert OpenAI official API request to Azure OpenAI API request. Support GPT-4,Embeddings."
2023-03-24,GPTCache,https://github.com/zilliztech/GPTCache,5084,"🔠 🔨 ""Python""",Semantic cache for LLMs. Fully integrated with LangChain and llama_index. 
2023-03-23,Chinese-Vicuna,https://github.com/Facico/Chinese-Vicuna,3976,🔠 🚌 2️⃣ ✂️ 🀄,Chinese-Vicuna: A Chinese Instruction-following LLaMA-based Model —— 一个中文低资源的llama+lora方案，结构参考alpaca
2023-03-23,llama-cpp-python,https://github.com/abetlen/llama-cpp-python,2985,🔠 💡,Python bindings for llama.cpp
2023-03-23,Make-It-3D,https://github.com/junshutang/Make-It-3D,1324,🖼️ 🚌 2️⃣ 🧊,[ICCV 2023] Make-It-3D: High-Fidelity 3D Creation from A Single Image with Diffusion Prior
2023-03-23,chatgpt-retrieval-plugin,https://github.com/openai/chatgpt-retrieval-plugin,19367,"🔠 🔨 ""Python""",The ChatGPT Retrieval Plugin lets you easily find personal or work documents by asking questions in natural language.
2023-03-23,InstructGLM,https://github.com/yanqiangmiffy/InstructGLM,607,🔠 ⛽ 2️⃣,ChatGLM-6B 指令学习\|指令数据\|Instruct
2023-03-22,lit-llama,https://github.com/Lightning-AI/lit-llama,5128,🔠 🚌 1️⃣ 2️⃣ ✂️ 💰,"Implementation of the LLaMA language model based on nanoGPT. Supports flash attention, Int8 and GPTQ 4bit quantization, LoRA and LLaMA-Adapter fine-tuning, pre-training. Apache 2.0-licensed."
2023-03-22,Bard,https://github.com/acheong08/Bard,1379,"🔠 🔨 ""Python""",Python SDK/API for reverse engineered Google Bard
2023-03-22,subvert,https://github.com/aschmelyun/subvert,604,"🔠 🎥 🔨 ""PHP""","Generate subtitles, summaries, and chapters from videos in seconds"
2023-03-22,autodoc,https://github.com/context-labs/autodoc,1569,"🔠 🔨 ""TypeScript""",Experimental toolkit for auto-generating codebase documentation using LLMs
2023-03-22,ai-beehive,https://github.com/hncboy/ai-beehive,1668,"🔠 🔨 ""Java""",AI 蜂巢，基于 Java 使用 Spring Boot 3 和 JDK 17，支持的功能有 ChatGPT、OpenAi Image、Midjourney、NewBing、文心一言等等
2023-03-22,simple-llm-finetuner,https://github.com/lxe/simple-llm-finetuner,1850,"🔠 🔨 ""Jupyter""",Simple UI for LLM Model Finetuning
2023-03-22,reflexion,https://github.com/noahshinn024/reflexion,1367,"🔠 🔨 ""Python""",Reflexion: Language Agents with Verbal Reinforcement Learning
2023-03-22,codealpaca,https://github.com/sahil280114/codealpaca,1229,🔠 ⛽ 2️⃣,"This is the repo for the Code Alpaca project, which aims to build and share an instruction-following LLaMA model for code generation. This repo is fully based on Stanford Alpaca ,and only changes the data used for training. Training approach is the same."
2023-03-22,openprompt.co,https://github.com/timqian/openprompt.co,1023,🔠 📝,Create. Use. Share. ChatGPT prompts
2023-03-21,Linly,https://github.com/CVI-SZU/Linly,2678,🔠 ⛽ 🚌 1️⃣ 2️⃣ 3️⃣ ✂️ 💡 💰 🀄,Chinese-LLaMA 1&2、Chinese-Falcon 基础模型；ChatFlow中文对话模型；中文OpenLLaMA模型；NLP预训练/指令微调数据集
2023-03-21,CodeCursor,https://github.com/Helixform/CodeCursor,1256,"🔠 🔨 ""TypeScript""",An extension for using Cursor in Visual Studio Code. 
2023-03-21,ChatDoctor,https://github.com/Kent0n-Li/ChatDoctor,3080,🔠 ⛽ 🚕 2️⃣,
2023-03-21,Luotuo-Chinese-LLM,https://github.com/LC1332/Luotuo-Chinese-LLM,3346,🔠 🚌 🀄,骆驼(Luotuo): Open Sourced Chinese Language Models. Developed by 陈启源 @ 华中师范大学 & 李鲁鲁 @ 商汤科技 & 冷子昂 @ 商汤科技
2023-03-21,Text2Video-Zero,https://github.com/Picsart-AI-Research/Text2Video-Zero,3260,🎥 🚌,[ICCV 2023 Oral] Text-to-Image Diffusion Models are Zero-Shot Video Generators
2023-03-21,aquarium,https://github.com/fafrd/aquarium,634,"🔠 🔨 ""Go""",AI-controlled Linux Containers
2023-03-21,BlenderGPT,https://github.com/gd3kr/BlenderGPT,3829,"🔠 🔨 ""Python""",Use commands in English to control Blender with OpenAI's GPT-4
2023-03-21,AlpacaDataCleaned,https://github.com/gururise/AlpacaDataCleaned,1225,🔠 ⛽,"Alpaca dataset from Stanford, cleaned and curated"
2023-03-21,langchain-ui,https://github.com/homanp/langchain-ui,794,"🔠 🔨 ""JavaScript""",🧬 The open source chat-ai toolkit
2023-03-21,langchain-serve,https://github.com/jina-ai/langchain-serve,1412,"🔠 🔨 ""Python""",⚡ Langchain Apps on Production with Jina & FastAPI 🚀
2023-03-21,DreamPose,https://github.com/johannakarras/DreamPose,670,🎥 ⛽ 🚌 2️⃣,"Official implementation of ""DreamPose: Fashion Image-to-Video Synthesis via Stable Diffusion"""
2023-03-21,k8sgpt,https://github.com/k8sgpt-ai/k8sgpt,3152,"🔠 🔨 ""Go""",Giving Kubernetes Superpowers to everyone
2023-03-21,text2room,https://github.com/lukasHoel/text2room,839,🔠 🖼️ 🚌 🧊,Text2Room generates textured 3D meshes from a given text prompt using 2D text-to-image models (ICCV2023).
2023-03-21,FreedomGPT,https://github.com/ohmplatform/FreedomGPT,2176,"🔠 🔨 ""TypeScript""",This codebase is for a React and Electron-based app that executes the FreedomGPT LLM locally (offline and private) on Mac and Windows using a chat-based interface (based on Alpaca Lora)
2023-03-21,novel,https://github.com/steven-tey/novel,6922,"🔠 🔨 ""TypeScript""",Notion-style WYSIWYG editor with AI-powered autocompletion.
2023-03-21,awesome-chatgpt-zh,https://github.com/yzfly/awesome-chatgpt-zh,8053,🔠 📝 🀄,ChatGPT 中文指南🔥，ChatGPT 中文调教指南，指令指南，应用开发指南，精选资源清单，更好的使用 chatGPT 让你的生产力 up up up! 🚀
2023-03-20,llama-node,https://github.com/Atome-FE/llama-node,744,🔠 ❓,"Believe in AI democratization. llama for nodejs backed by llama-rs, llama.cpp and rwkv.cpp, work locally on your laptop CPU. support llama/alpaca/gpt4all/vicuna/rwkv model."
2023-03-20,The-Art-of-Asking-ChatGPT-for-High-Quality-Answers-A-complete-Guide-to-Prompt-Engineering-Technique,https://github.com/ORDINAND/The-Art-of-Asking-ChatGPT-for-High-Quality-Answers-A-complete-Guide-to-Prompt-Engineering-Technique,837,🔠 📝,ChatGPT提问技巧
2023-03-20,Alpaca-Turbo,https://github.com/ViperX7/Alpaca-Turbo,876,"🔠 🔨 ""Python""",Web UI to run alpaca model locally
2023-03-20,chatgpt-vscode,https://github.com/ai-genie/chatgpt-vscode,906,🔠 🔨,Your best AI pair programmer in VS Code
2023-03-20,gpt_academic,https://github.com/binary-husky/gpt_academic,40398,"🔠 🔨 ""Python""","为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm2等本地模型。兼容文心一言, moss, llama2, rwkv, claude2, 通义千问, 书生, 讯飞星火等。"
2023-03-20,chatgpt-shell,https://github.com/xenodium/chatgpt-shell,621,"🔠 🔨 ""Emacs Lisp""",ChatGPT and DALL-E Emacs shells + Org babel 🦄 + a shell maker for other providers
2023-03-19,LLaMA-Adapter,https://github.com/OpenGVLab/LLaMA-Adapter,4725,🔠 🖼️ ⛽ 🚌 2️⃣,Fine-tuning LLaMA to follow Instructions within 1 Hour and 1.2M Parameters
2023-03-19,text-to-video-synthesis-colab,https://github.com/camenduru/text-to-video-synthesis-colab,1184,"🔠 🎥 🔨 ""Jupyter""",Text To Video Synthesis Colab
2023-03-19,engshell,https://github.com/emcf/engshell,2154,"🔠 🔨 ""Python""","An English-language shell for any OS, powered by LLMs"
2023-03-19,big-agi,https://github.com/enricoros/big-agi,1538,"🔠 🔨 ""TypeScript""","💬 Personal AI application powered by GPT-4 and beyond, with AI personas, AGI functions, text-to-image, voice, response streaming, code highlighting and execution, PDF import, presets for developers, much more. Deploy and gift #big-AGI-energy! Using Next.js, React, Joy."
2023-03-19,sd-webui-regional-prompter,https://github.com/hako-mikan/sd-webui-regional-prompter,853,🖼️ 🔌,set prompt to divided region
2023-03-19,sd-webui-text2video,https://github.com/kabachuha/sd-webui-text2video,1072,🖼️ 🎥 🔌,Auto1111 extension implementing text2video diffusion models (like ModelScope or VideoCrafter) using only Auto1111 webui dependencies
2023-03-19,FastChat,https://github.com/lm-sys/FastChat,26903,🔠 🚌 2️⃣ 💰,"An open platform for training, serving, and evaluating large language models. Release repo for Vicuna and Chatbot Arena."
2023-03-19,chatblade,https://github.com/npiv/chatblade,2336,"🔠 🔨 ""Python""",A CLI Swiss Army Knife for ChatGPT
2023-03-19,serge,https://github.com/serge-chat/serge,4865,"🔠 🔨 ""Python""","A web interface for chatting with Alpaca through llama.cpp. Fully dockerized, with an easy to use API."
2023-03-19,kubectl-ai,https://github.com/sozercan/kubectl-ai,804,"🔠 🔨 ""Go""",✨ Kubectl plugin for OpenAI GPT
2023-03-19,xTuring,https://github.com/stochasticai/xTuring,2244,🔠 2️⃣,"Easily build, customize and control your own LLMs"
2023-03-18,KoAlpaca,https://github.com/Beomi/KoAlpaca,1289,🔠 ⛽ 🚌 2️⃣,KoAlpaca: 한국어 명령어를 이해하는 오픈소스 언어모델
2023-03-18,wolverine,https://github.com/biobootloader/wolverine,5195,"🔠 🔨 ""Python""","Run your scripts with Wolverine and when they crash, GPT-4 edits them and explains what went wrong. Even if you have many bugs it will repeatedly rerun until it's fixed."
2023-03-18,LocalAI,https://github.com/go-skynet/LocalAI,10621,🔠 🖼️ 💡,":robot: Self-hosted, community-driven, local OpenAI compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. Runs ggml, gguf, GPTQ, onnx, TF compatible models: llama, llama2, gpt4all, rwkv, whisper, vicuna, koala, cerebras, falcon, dolly, starcoder, and many others"
2023-03-18,AutoPR,https://github.com/irgolic/AutoPR,1084,"🔠 🔨 ""Python""","Fix issues with AI-generated pull requests, powered by ChatGPT"
